0	0	0	0
1000	0.00778324	-199.992	0
2000	6.05827e-07	-200	0
3000	7.40014e-10	-200	0
4000	7.39501e-10	-200	0
5000	7.38407e-10	-200	0
6000	7.38085e-10	-200	0
7000	7.37263e-10	-200	0
8000	7.39787e-10	-200	0
9000	7.36954e-10	-200	0
10000	7.3764e-10	-200	0
11000	7.39389e-10	-200	0
12000	7.39197e-10	-200	0
13000	7.39637e-10	-200	0
14000	7.3946e-10	-200	0
15000	7.38777e-10	-200	0
16000	7.40019e-10	-200	0
17000	7.3828e-10	-200	0
18000	7.37766e-10	-200	0
19000	7.38279e-10	-200	0
20000	7.3792e-10	-200	0
21000	7.38924e-10	-200	0
22000	7.38931e-10	-200	0
23000	7.38611e-10	-200	0
24000	7.38876e-10	-200	0
25000	7.37289e-10	-200	0
26000	7.37036e-10	-200	0
27000	7.37654e-10	-200	0
28000	7.3829e-10	-200	0
29000	7.3882e-10	-200	0
30000	7.35729e-10	-200	0
31000	7.37359e-10	-200	0
32000	7.35106e-10	-200	0
33000	7.37779e-10	-200	0
34000	7.30615e-10	-200	0
35000	7.28012e-10	-200	0
36000	7.28819e-10	-200	0
37000	7.28588e-10	-200	0
38000	7.29139e-10	-200	0
39000	7.29369e-10	-200	0
40000	7.32404e-10	-200	0
41000	7.32461e-10	-200	0
42000	7.35043e-10	-200	0
43000	7.34841e-10	-200	0
44000	7.32129e-10	-200	0
45000	7.33377e-10	-200	0
46000	7.31626e-10	-200	0
47000	7.28493e-10	-200	0
48000	7.31707e-10	-200	0
49000	7.30176e-10	-200	0
50000	7.32509e-10	-200	0
51000	7.3228e-10	-200	0
52000	7.32282e-10	-200	0
53000	7.30954e-10	-200	0
54000	7.31185e-10	-200	0
55000	7.30588e-10	-200	0
56000	7.36522e-10	-200	0
57000	7.32445e-10	-200	0
58000	7.29881e-10	-200	0
59000	7.29508e-10	-200	0
60000	7.32016e-10	-200	0
61000	7.34615e-10	-200	0
62000	7.34493e-10	-200	0
63000	7.29077e-10	-200	0
64000	7.32588e-10	-200	0
65000	7.3308e-10	-200	0
66000	7.33414e-10	-200	0
67000	7.2823e-10	-200	0
68000	7.30714e-10	-200	0
69000	7.31381e-10	-200	0
70000	7.31228e-10	-200	0
71000	7.30215e-10	-200	0
72000	7.31213e-10	-200	0
73000	7.32929e-10	-200	0
74000	7.26203e-10	-200	0
75000	7.27359e-10	-200	0
76000	7.23571e-10	-200	0
77000	7.24846e-10	-200	0
78000	7.27325e-10	-200	0
79000	7.2664e-10	-200	0
80000	7.26981e-10	-200	0
81000	7.24532e-10	-200	0
82000	7.24409e-10	-200	0
83000	7.25349e-10	-200	0
84000	7.25365e-10	-200	0
85000	7.25709e-10	-200	0
86000	7.25508e-10	-200	0
87000	7.28035e-10	-200	0
88000	7.2549e-10	-200	0
89000	7.25562e-10	-200	0
90000	7.24607e-10	-200	0
91000	7.23534e-10	-200	0
92000	7.26523e-10	-200	0
93000	7.26108e-10	-200	0
94000	7.25991e-10	-200	0
95000	7.26432e-10	-200	0
96000	7.31249e-10	-200	0
97000	7.32568e-10	-200	0
98000	7.31095e-10	-200	0
99000	7.32925e-10	-200	0
100000	7.30532e-10	-200	0
