0,1
0.05,0.999281551
0.1,0.998567531
0.15,0.997862343
0.2,0.997170334
0.25,0.996495772
0.3,0.995842813
0.35,9.95E-01
0.4,9.95E-01
0.45,0.994053011
0.5,0.99352503
0.55,0.99303697
0.6,0.992591839
0.65,0.992192382
0.7,0.991841062
0.75,0.991540044
0.8,0.991291185
0.85,0.991096018
0.9,0.990955747
0.95,0.990871238
1,0.99084301
