0	-419.377	-1677.51	0
10	-556.132	-1439.72	0
20	-555.854	-1438.61	0
30	-555.409	-1436.83	0
40	-554.813	-1434.45	0
50	-554.09	-1431.55	0
60	-553.265	-1428.25	0
70	-552.367	-1424.66	0
80	-551.423	-1420.89	0
90	-550.46	-1417.03	0
100	-549.5	-1413.2	0
110	-548.563	-1409.45	0
120	-547.66	-1405.84	0
130	-546.8	-1402.4	0
140	-545.985	-1399.14	0
150	-545.211	-1396.04	0
160	-544.471	-1393.09	0
170	-543.754	-1390.23	0
180	-543.05	-1387.42	0
190	-542.346	-1384.62	0
200	-541.632	-1381.79	0
210	-540.9	-1378.9	0
220	-540.146	-1375.93	0
230	-539.368	-1372.89	0
240	-538.57	-1369.8	0
250	-537.761	-1366.69	0
260	-536.952	-1363.62	0
270	-536.157	-1360.66	0
280	-535.392	-1357.86	0
290	-534.677	-1355.32	0
300	-534.027	-1353.11	0
310	-533.459	-1351.3	0
320	-532.989	-1349.95	0
330	-532.629	-1349.09	0
340	-532.386	-1348.78	0
350	-532.264	-1349	0
360	-532.26	-1349.75	0
370	-532.37	-1351	0
380	-532.582	-1352.68	0
390	-532.877	-1354.71	0
400	-533.228	-1356.99	0
410	-533.607	-1359.39	0
420	-533.981	-1361.79	0
430	-534.321	-1364.06	0
440	-534.593	-1366.09	0
450	-534.766	-1367.75	0
460	-534.809	-1368.93	0
470	-534.69	-1369.52	0
480	-534.38	-1369.44	0
490	-533.849	-1368.59	0
500	-533.072	-1366.89	0
510	-532.024	-1364.28	0
520	-530.685	-1360.72	0
530	-529.038	-1356.17	0
540	-527.075	-1350.64	0
550	-524.79	-1344.14	0
560	-522.186	-1336.72	0
570	-519.27	-1328.45	0
580	-516.055	-1319.41	0
590	-512.563	-1309.71	0
600	-508.82	-1299.48	0
610	-504.859	-1288.87	0
620	-500.717	-1278.02	0
630	-496.434	-1267.07	0
640	-492.049	-1256.16	0
650	-487.601	-1245.42	0
660	-483.129	-1234.93	0
670	-478.666	-1224.77	0
680	-474.241	-1214.98	0
690	-469.88	-1205.56	0
700	-465.608	-1196.49	0
710	-461.448	-1187.74	0
720	-457.425	-1179.24	0
730	-453.57	-1170.93	0
740	-449.924	-1162.77	0
750	-446.544	-1154.75	0
760	-443.506	-1146.87	0
770	-440.904	-1139.21	0
780	-438.851	-1131.89	0
790	-437.479	-1125.11	0
800	-436.933	-1119.14	0
810	-437.358	-1114.31	0
820	-438.887	-1110.99	0
830	-441.629	-1109.54	0
840	-445.657	-1110.33	0
850	-450.998	-1113.66	0
860	-457.629	-1119.77	0
870	-465.474	-1128.84	0
880	-474.402	-1140.91	0
890	-484.234	-1155.97	0
900	-494.745	-1173.87	0
910	-505.679	-1194.36	0
920	-516.753	-1217.12	0
930	-527.677	-1241.74	0
940	-538.163	-1267.74	0
950	-547.945	-1294.63	0
960	-556.788	-1321.88	0
970	-564.504	-1349.02	0
980	-570.96	-1375.59	0
990	-576.09	-1401.24	0
1000	-579.896	-1425.69	0
1010	-582.449	-1448.79	0
1020	-583.889	-1470.5	0
1030	-584.415	-1489.03	0
1040	-584.279	-1506.1	0
1050	-583.77	-1522.48	0
1060	-583.191	-1538.56	0
1070	-582.845	-1554.77	0
1080	-583.017	-1571.53	0
1090	-583.957	-1589.23	0
1100	-585.865	-1608.18	0
1110	-588.881	-1628.61	0
1120	-595.158	-1649.08	0
1130	-603.035	-1670.82	0
1140	-611.604	-1694.35	0
1150	-620.716	-1719.4	0
1160	-630.202	-1745.52	0
1170	-639.754	-1772.15	0
1180	-649.353	-1798.37	0
1190	-658.33	-1823.68	0
1200	-666.822	-1846.95	0
1210	-674.34	-1867.56	0
1220	-680.781	-1884.69	0
1230	-685.904	-1897.8	0
1240	-689.524	-1906.47	0
1250	-691.532	-1910.49	0
1260	-691.89	-1909.67	0
1270	-690.638	-1903.99	0
1280	-687.883	-1893.86	0
1290	-683.799	-1879.83	0
1300	-678.612	-1862.65	0
1310	-672.584	-1843.15	0
1320	-666	-1822.21	0
1330	-659.151	-1800.74	0
1340	-652.321	-1779.59	0
1350	-645.773	-1759.54	0
1360	-639.739	-1741.24	0
1370	-634.401	-1725.18	0
1380	-629.893	-1711.68	0
1390	-626.298	-1700.89	0
1400	-623.642	-1692.8	0
1410	-621.9	-1687.24	0
1420	-621.008	-1683.92	0
1430	-620.862	-1682.46	0
1440	-621.332	-1682.38	0
1450	-622.266	-1683.2	0
1460	-623.502	-1684.41	0
1470	-624.878	-1685.53	0
1480	-626.237	-1686.12	0
1490	-627.433	-1685.81	0
1500	-628.339	-1684.29	0
1510	-628.845	-1681.35	0
1520	-628.862	-1676.83	0
1530	-628.325	-1670.64	0
1540	-627.187	-1662.76	0
1550	-625.423	-1653.19	0
1560	-623.025	-1642.01	0
1570	-620.002	-1629.29	0
1580	-616.378	-1615.12	0
1590	-612.191	-1599.64	0
1600	-607.491	-1582.96	0
1610	-602.338	-1565.23	0
1620	-596.806	-1546.58	0
1630	-590.974	-1527.17	0
1640	-584.93	-1507.19	0
1650	-578.766	-1486.81	0
1660	-572.578	-1466.23	0
1670	-566.459	-1445.65	0
1680	-560.498	-1425.27	0
1690	-554.775	-1405.27	0
1700	-549.356	-1385.82	0
1710	-544.291	-1367.05	0
1720	-539.61	-1349.06	0
1730	-535.32	-1331.86	0
1740	-531.404	-1315.43	0
1750	-527.824	-1299.69	0
1760	-524.519	-1284.47	0
1770	-521.411	-1269.58	0
1780	-518.411	-1254.78	0
1790	-515.422	-1239.8	0
1800	-512.351	-1224.38	0
1810	-509.109	-1208.28	0
1820	-505.625	-1191.31	0
1830	-501.848	-1173.33	0
1840	-497.755	-1154.3	0
1850	-493.348	-1134.25	0
1860	-488.664	-1113.35	0
1870	-483.768	-1091.82	0
1880	-478.751	-1070	0
1890	-473.73	-1048.29	0
1900	-468.835	-1027.16	0
1910	-464.205	-1007.1	0
1920	-459.979	-988.577	0
1930	-456.287	-972.055	0
1940	-453.24	-957.921	0
1950	-450.923	-946.477	0
1960	-449.39	-937.919	0
1970	-448.662	-932.328	0
1980	-448.721	-929.661	0
1990	-449.514	-929.757	0
2000	-450.959	-932.351	0
2010	-452.945	-937.093	0
2020	-455.343	-943.574	0
2030	-458.016	-951.351	0
2040	-460.823	-959.98	0
2050	-463.631	-969.044	0
2060	-466.323	-978.177	0
2070	-468.804	-987.086	0
2080	-471.004	-995.559	0
2090	-472.881	-1003.48	0
2100	-474.424	-1010.81	0
2110	-475.65	-1017.61	0
2120	-476.597	-1023.99	0
2130	-477.325	-1030.12	0
2140	-477.907	-1036.19	0
2150	-478.423	-1042.4	0
2160	-478.953	-1048.94	0
2170	-479.577	-1055.97	0
2180	-480.363	-1063.6	0
2190	-481.37	-1071.91	0
2200	-482.643	-1080.94	0
2210	-484.214	-1090.65	0
2220	-486.104	-1101.02	0
2230	-488.321	-1111.95	0
2240	-490.865	-1123.38	0
2250	-493.73	-1135.23	0
2260	-496.906	-1147.42	0
2270	-500.378	-1159.9	0
2280	-504.132	-1172.67	0
2290	-508.152	-1185.71	0
2300	-512.416	-1199.03	0
2310	-516.903	-1212.68	0
2320	-521.584	-1226.67	0
2330	-526.423	-1241.03	0
2340	-531.374	-1255.73	0
2350	-536.383	-1270.73	0
2360	-541.383	-1285.96	0
2370	-546.301	-1301.29	0
2380	-551.055	-1316.55	0
2390	-555.56	-1331.56	0
2400	-559.735	-1346.12	0
2410	-563.505	-1360.03	0
2420	-566.809	-1373.12	0
2430	-569.605	-1385.25	0
2440	-571.876	-1396.35	0
2450	-573.63	-1406.44	0
2460	-574.907	-1415.59	0
2470	-575.776	-1423.98	0
2480	-576.329	-1431.86	0
2490	-576.683	-1439.54	0
2500	-576.97	-1447.37	0
2510	-577.327	-1455.73	0
2520	-577.89	-1464.96	0
