800
0	-889.9667587	-1677.51	-889.9667587	0	0	0
1	-889.9667587	-1677.51	-889.9667587	0	0	0
2	-889.9667587	-1677.51	-889.9667587	0	0	0
3	-889.9667587	-1677.51	-889.9667587	0	0	0
4	-889.9667587	-1677.51	-889.9667587	0	0	0
5	-889.9667587	-1677.51	-889.9667587	0	0	0
6	-889.9667587	-1677.51	-889.9667587	0	0	0
7	-889.9667587	-1677.51	-889.9667587	0	0	0
8	-889.9667587	-1677.51	-889.9667587	0	0	0
9	-889.9667587	-1677.51	-889.9667587	0	0	0
10	-889.9667587	-1677.51	-889.9667587	0	0	0
11	-889.9667587	-1677.51	-889.9667587	0	0	0
12	-889.9667587	-1677.51	-889.9667587	0	0	0
13	-889.9667587	-1677.51	-889.9667587	0	0	0
14	-889.9667587	-1677.51	-889.9667587	0	0	0
15	-889.9667587	-1677.51	-889.9667587	0	0	0
16	-889.9667587	-1677.51	-889.9667587	0	0	0
17	-889.9667587	-1677.51	-889.9667587	0	0	0
18	-889.9667587	-1677.51	-889.9667587	0	0	0
19	-889.9667587	-1677.51	-889.9667587	0	0	0
20	-889.9667587	-1677.51	-889.9667587	0	0	0
21	-889.9667587	-1677.51	-889.9667587	0	0	0
22	-889.9667587	-1677.51	-889.9667587	0	0	0
23	-889.9667587	-1677.51	-889.9667587	0	0	0
24	-889.9667587	-1677.51	-889.9667587	0	0	0
25	-889.9667587	-1677.51	-889.9667587	0	0	0
26	-889.9667587	-1677.51	-889.9667587	0	0	0
27	-889.9667587	-1677.51	-889.9667587	0	0	0
28	-889.9667587	-1677.51	-889.9667587	0	0	0
29	-889.9667587	-1677.51	-889.9667587	0	0	0
30	-889.9667587	-1677.51	-889.9667587	0	0	0
31	-889.9667587	-1677.51	-889.9667587	0	0	0
32	-889.9667587	-1677.51	-889.9667587	0	0	0
33	-889.9667587	-1677.51	-889.9667587	0	0	0
34	-889.9667587	-1677.51	-889.9667587	0	0	0
35	-889.9667587	-1677.51	-889.9667587	0	0	0
36	-889.9667587	-1677.51	-889.9667587	0	0	0
37	-889.9667587	-1677.51	-889.9667587	0	0	0
38	-889.9667587	-1677.51	-889.9667587	0	0	0
39	-889.9667587	-1677.51	-889.9667587	0	0	0
40	-843.126403	-1589.22	-843.126403	0	0	0
41	-843.126403	-1589.22	-843.126403	0	0	0
42	-843.126403	-1589.22	-843.126403	0	0	0
43	-843.126403	-1589.22	-843.126403	0	0	0
44	-843.126403	-1589.22	-843.126403	0	0	0
45	-843.126403	-1589.22	-843.126403	0	0	0
46	-843.126403	-1589.22	-843.126403	0	0	0
47	-843.126403	-1589.22	-843.126403	0	0	0
48	-843.126403	-1589.22	-843.126403	0	0	0
49	-843.126403	-1589.22	-843.126403	0	0	0
50	-843.126403	-1589.22	-843.126403	0	0	0
51	-843.126403	-1589.22	-843.126403	0	0	0
52	-843.126403	-1589.22	-843.126403	0	0	0
53	-843.126403	-1589.22	-843.126403	0	0	0
54	-843.126403	-1589.22	-843.126403	0	0	0
55	-843.126403	-1589.22	-843.126403	0	0	0
56	-843.126403	-1589.22	-843.126403	0	0	0
57	-843.126403	-1589.22	-843.126403	0	0	0
58	-843.126403	-1589.22	-843.126403	0	0	0
59	-843.126403	-1589.22	-843.126403	0	0	0
60	-843.126403	-1589.22	-843.126403	0	0	0
61	-843.126403	-1589.22	-843.126403	0	0	0
62	-843.126403	-1589.22	-843.126403	0	0	0
63	-843.126403	-1589.22	-843.126403	0	0	0
64	-843.126403	-1589.22	-843.126403	0	0	0
65	-843.126403	-1589.22	-843.126403	0	0	0
66	-843.126403	-1589.22	-843.126403	0	0	0
67	-843.126403	-1589.22	-843.126403	0	0	0
68	-843.126403	-1589.22	-843.126403	0	0	0
69	-843.126403	-1589.22	-843.126403	0	0	0
70	-843.126403	-1589.22	-843.126403	0	0	0
71	-843.126403	-1589.22	-843.126403	0	0	0
72	-843.126403	-1589.22	-843.126403	0	0	0
73	-843.126403	-1589.22	-843.126403	0	0	0
74	-843.126403	-1589.22	-843.126403	0	0	0
75	-843.126403	-1589.22	-843.126403	0	0	0
76	-843.126403	-1589.22	-843.126403	0	0	0
77	-843.126403	-1589.22	-843.126403	0	0	0
78	-843.126403	-1589.22	-843.126403	0	0	0
79	-843.126403	-1589.22	-843.126403	0	0	0
80	-796.2860473	-1500.93	-796.2860473	0	0	0
81	-796.2860473	-1500.93	-796.2860473	0	0	0
