0,1
0.05,0.802587349
0.1,0.617075077
0.15,0.453254705
0.2,0.317310508
0.25,0.211299547
0.3,0.133614403
0.35,8.01E-02
0.4,4.55E-02
0.45,0.024448945
0.5,0.012419331
0.55,0.005959526
0.6,0.002699796
0.65,0.00115405
0.7,0.000465258
0.75,0.000176835
0.8,6.33445E-05
0.85,2.1386E-05
0.9,6.83333E-06
0.95,2.18627E-06
1,1.14661E-06
