0,1
0.05,0.937845349
0.1,0.876131267
0.15,0.815292429
0.2,0.75575194
0.25,0.697916067
0.3,0.642169569
0.35,5.89E-01
0.4,5.38E-01
0.45,0.49091484
0.5,0.446824108
0.55,0.406317342
0.6,0.369598929
0.65,0.336842837
0.7,0.308194437
0.75,0.283772734
0.8,0.263672815
0.85,0.247968319
0.9,0.23671376
0.95,0.229946523
1,0.227688393
