0	0	0	0
1000	-0.173026	-0.479251	0
2000	-12.538	-34.7281	0
3000	-100.609	-278.67	0
4000	-254.983	-706.258	0
5000	-369.034	-1022.16	0
6000	-462.433	-1280.86	0
7000	-480.861	-1302.77	0
8000	-478.337	-1231.2	0
9000	-471.971	-1246.08	0
10000	-429.072	-1140.61	0
11000	-333.863	-851.372	0
12000	-162.667	-442.226	0
13000	-58.2315	-148.603	0
14000	-35.6439	-91.6566	0
15000	-1.84453	-4.82142	0
16000	-3.63237	-9.99036	0
17000	-106.118	-193.471	0
18000	-308.223	-434.351	0
19000	-397.397	-758.078	0
20000	-402.155	-1007.72	0
21000	-460.526	-1185.81	0
22000	-540.642	-1209.88	0
23000	-455.359	-1167.31	0
24000	-373.373	-1028.36	0
25000	-298.032	-816.74	0
26000	-177.523	-480.784	0
27000	-159.341	-419.292	0
28000	-92.2881	-254.665	0
29000	-48.4981	-124.818	0
30000	-123.239	-270.44	0
31000	-181.584	-421.117	0
32000	-221.815	-589.608	0
33000	-281.356	-725.418	0
34000	-314.616	-869.369	0
35000	-343.069	-947.223	0
36000	-357.768	-986.054	0
37000	-376.458	-1024.34	0
38000	-360.249	-985.321	0
39000	-319.786	-881.349	0
40000	-289.885	-799.615	0
41000	-259.942	-718.402	0
42000	-255.382	-693.085	0
43000	-261.155	-598.152	0
44000	-263.884	-505.938	0
45000	-256.902	-567.039	0
46000	-239.458	-653.037	0
47000	-261.491	-690.588	0
48000	-258.835	-716.006	0
49000	-280.306	-753.054	0
50000	-282.615	-741.087	0
