800
0	-419.3775	-1677.51	-419.3775	0	0	0
1	-419.3775	-1677.51	-419.3775	0	0	0
2	-419.3775	-1677.51	-419.3775	0	0	0
3	-419.3775	-1677.51	-419.3775	0	0	0
4	-419.3775	-1677.51	-419.3775	0	0	0
5	-419.3775	-1677.51	-419.3775	0	0	0
6	-419.3775	-1677.51	-419.3775	0	0	0
7	-419.3775	-1677.51	-419.3775	0	0	0
8	-419.3775	-1677.51	-419.3775	0	0	0
9	-419.3775	-1677.51	-419.3775	0	0	0
10	-419.3775	-1677.51	-419.3775	0	0	0
11	-419.3775	-1677.51	-419.3775	0	0	0
12	-419.3775	-1677.51	-419.3775	0	0	0
13	-419.3775	-1677.51	-419.3775	0	0	0
14	-419.3775	-1677.51	-419.3775	0	0	0
15	-419.3775	-1677.51	-419.3775	0	0	0
16	-419.3775	-1677.51	-419.3775	0	0	0
17	-419.3775	-1677.51	-419.3775	0	0	0
18	-419.3775	-1677.51	-419.3775	0	0	0
19	-419.3775	-1677.51	-419.3775	0	0	0
20	-419.3775	-1677.51	-419.3775	0	0	0
21	-419.3775	-1677.51	-419.3775	0	0	0
22	-419.3775	-1677.51	-419.3775	0	0	0
23	-419.3775	-1677.51	-419.3775	0	0	0
24	-419.3775	-1677.51	-419.3775	0	0	0
25	-419.3775	-1677.51	-419.3775	0	0	0
26	-419.3775	-1677.51	-419.3775	0	0	0
27	-419.3775	-1677.51	-419.3775	0	0	0
28	-419.3775	-1677.51	-419.3775	0	0	0
29	-419.3775	-1677.51	-419.3775	0	0	0
30	-419.3775	-1677.51	-419.3775	0	0	0
31	-419.3775	-1677.51	-419.3775	0	0	0
32	-419.3775	-1677.51	-419.3775	0	0	0
33	-419.3775	-1677.51	-419.3775	0	0	0
34	-419.3775	-1677.51	-419.3775	0	0	0
35	-419.3775	-1677.51	-419.3775	0	0	0
36	-419.3775	-1677.51	-419.3775	0	0	0
37	-419.3775	-1677.51	-419.3775	0	0	0
38	-419.3775	-1677.51	-419.3775	0	0	0
39	-419.3775	-1677.51	-419.3775	0	0	0
40	-397.305	-1589.22	-397.305	0	0	0
41	-397.305	-1589.22	-397.305	0	0	0
42	-397.305	-1589.22	-397.305	0	0	0
43	-397.305	-1589.22	-397.305	0	0	0
44	-397.305	-1589.22	-397.305	0	0	0
45	-397.305	-1589.22	-397.305	0	0	0
46	-397.305	-1589.22	-397.305	0	0	0
47	-397.305	-1589.22	-397.305	0	0	0
48	-397.305	-1589.22	-397.305	0	0	0
49	-397.305	-1589.22	-397.305	0	0	0
50	-397.305	-1589.22	-397.305	0	0	0
51	-397.305	-1589.22	-397.305	0	0	0
52	-397.305	-1589.22	-397.305	0	0	0
53	-397.305	-1589.22	-397.305	0	0	0
54	-397.305	-1589.22	-397.305	0	0	0
55	-397.305	-1589.22	-397.305	0	0	0
56	-397.305	-1589.22	-397.305	0	0	0
57	-397.305	-1589.22	-397.305	0	0	0
58	-397.305	-1589.22	-397.305	0	0	0
59	-397.305	-1589.22	-397.305	0	0	0
60	-397.305	-1589.22	-397.305	0	0	0
61	-397.305	-1589.22	-397.305	0	0	0
