0,0,0
0.002,219.808,0.001913075
0.004,428.087,0.003411147
0.006,625,0.00449616
0.008,833.333,0.00549616
0.01,1041.67,0.00649617
0.012,1250,0.00749617
0.014,1458.33,0.00849618
0.016,1666.67,0.00949618
0.018,1875,0.01049619
0.02,2083.33,0.0114962
0.022,2291.67,0.0124962
0.024,2500,0.0134962
0.026,2708.33,0.0144962
0.028,2916.67,0.0154962
0.03,3125,0.0164962
0.032,3333.33,0.0174962
0.034,3509.37,0.0184928
0.036,3617.15,0.0193266
0.038,3681.15,0.0196667
0.04,3683.08,0.0193065
0.042,3622.38,0.0182398
0.044,3516.4,0.0166625
0.046,3464.18,0.0149041
0.048,3464.19,0.0131405
0.05,3464.2,0.011377
0.052,3464.23,0.0096137
0.054,3464.24,0.0078506
0.056,3464.26,0.0060876
0.058,3463.92,0.0043248
0.06,3463.93,0.0025622
0.062,3463.96,0.0007998
0.064,3463.97,-0.0009625
0.066,3463.98,-0.0027246
0.068,3464.02,-0.0044865
0.07,3464.02,-0.0062482
0.072,3464.04,-0.0080098
0.074,3464.05,-0.0097712
0.076,3464.06,-0.0115324
0.078,3464.08,-0.0132935
0.08,3464.09,-0.0150544
0.082,3464.1,-0.0168151
0.084,3464.15,-0.018576
0.086,3464.16,-0.020336
0.088,3464.18,-0.022096
0.09,3464.19,-0.023856
0.092,3464.2,-0.025616
0.094,3464.23,-0.027376
0.096,3464.24,-0.029135
0.098,3464.26,-0.030895
0.1,3463.93,-0.032654
0.102,3463.94,-0.034413
0.104,3463.96,-0.036172
0.106,3463.97,-0.037931
0.108,3463.98,-0.039689
0.11,3464.02,-0.041447
0.112,3464.03,-0.043206
0.114,3464.04,-0.044964
0.116,3464.05,-0.046722
0.118,3464.06,-0.048479
0.12,3464.09,-0.050237
0.122,3464.09,-0.051994
0.124,3464.11,-0.053751
0.126,3464.15,-0.055508
0.128,3464.26,-0.057265
0.13,3464.26,-0.059022
0.132,3464.09,-0.060778
0.134,3463.98,-0.062535
0.136,3464.23,-0.064291
0.138,3464.1,-0.066047
0.14,3464.02,-0.067803
0.142,3464.26,-0.069558
0.144,3464.15,-0.071314
0.146,3464.04,-0.073069
0.148,3463.93,-0.074824
0.15,3464.18,-0.076579
0.152,3464.05,-0.078334
0.154,3463.96,-0.080088
0.156,3464.19,-0.081843
0.158,3464.08,-0.083597
0.16,3463.97,-0.085351
0.162,3464.23,-0.087105
0.164,3463.94,-0.088859
0.166,3464.16,-0.090612
0.168,3464.03,-0.092366
0.17,3464.24,-0.094119
0.172,3464.09,-0.095872
0.174,3463.97,-0.097625
0.176,3463.92,-0.099377
0.178,3464.02,-0.10113
0.18,3464.06,-0.102882
0.182,3463.96,-0.104634
0.184,3463.92,-0.106386
0.186,3463.92,-0.108138
0.188,3463.92,-0.109889
0.19,3463.92,-0.111641
0.192,3463.92,-0.113392
0.194,3463.92,-0.115143
0.196,3463.92,-0.116893
0.198,3463.92,-0.118644
0.2,3463.92,-0.120394
