0,0,0
0.002,219.808,0.001913075
0.004,428.087,0.003411147
0.006,625,0.00449616
0.008,833.333,0.00549616
0.01,1041.67,0.00649617
0.012,1250,0.00749617
0.014,1458.33,0.00849618
0.016,1666.67,0.00949618
0.018,1875,0.01049619
0.02,2083.33,0.0114962
0.022,2291.67,0.0124962
0.024,2500,0.0134962
0.026,2708.33,0.0144962
0.028,2916.67,0.0154962
0.03,3125,0.0164962
0.032,3333.33,0.0174962
0.034,3494.66,0.0184939
0.036,3564.03,0.0193826
0.038,3594.39,0.019952
0.04,3573.9,0.0201048
0.042,3510.55,0.0199067
0.044,3464.04,0.0195566
0.046,3464.13,0.0191982
0.048,3463.9,0.01884
0.05,3463.99,0.0184822
0.052,3464.07,0.0181245
0.054,3464.18,0.0177672
0.056,3463.96,0.0174101
0.058,3464.04,0.0170532
0.06,3464.13,0.0166967
0.062,3463.91,0.0163403
0.064,3463.99,0.0159843
0.066,3464.07,0.0156285
0.068,3464.18,0.0152729
0.07,3463.96,0.0149177
0.072,3464.04,0.0145626
0.074,3464.13,0.0142079
0.076,3463.91,0.0138534
0.078,3463.99,0.0134991
0.08,3464.07,0.0131451
0.082,3464.18,0.0127914
0.084,3463.96,0.0124379
0.086,3464.04,0.0120846
0.088,3464.13,0.0117317
0.09,3463.91,0.0113789
0.092,3463.99,0.0110265
0.094,3464.07,0.0106742
0.096,3464.18,0.0103223
0.098,3463.96,0.0099706
0.1,3464.04,0.0096191
0.102,3464.13,0.0092679
0.104,3463.91,0.0089169
0.106,3463.99,0.0085662
0.108,3464.07,0.0082157
0.11,3464.18,0.007866
0.112,3463.96,0.007516
0.114,3464.04,0.007166
0.116,3464.14,0.006816
0.118,3463.91,0.006467
0.12,3463.99,0.006118
0.122,3464.08,0.005769
0.124,3464.18,0.005421
0.126,3463.96,0.005073
0.128,3464.04,0.004725
0.13,3464.14,0.004377
0.132,3463.91,0.00403
0.134,3463.99,0.003682
0.136,3464.08,0.003335
0.138,3464.18,0.002988
0.14,3463.96,0.002642
0.142,3464.05,0.002296
0.144,3464.14,0.00195
0.146,3463.91,0.001604
0.148,3464,0.001258
0.15,3464.08,0.000913
0.152,3464.18,0.000568
0.154,3463.97,0.000223
0.156,3464.05,-0.000122
0.158,3464.14,-0.000466
0.16,3463.92,-0.00081
0.162,3464,-0.001154
0.164,3464.08,-0.001498
0.166,3464.19,-0.001841
0.168,3463.97,-0.002184
0.17,3464.05,-0.002527
0.172,3464.14,-0.00287
0.174,3463.92,-0.003212
0.176,3464,-0.003554
0.178,3464.08,-0.003896
0.18,3464.19,-0.004238
0.182,3463.97,-0.00458
0.184,3464.05,-0.004921
0.186,3464.14,-0.005262
0.188,3463.92,-0.005603
0.19,3464,-0.005944
0.192,3464.08,-0.006284
0.194,3464.19,-0.006624
0.196,3463.97,-0.006964
0.198,3464.05,-0.007304
0.2,3464.14,-0.007643
