0.00499503,56.0517,0.00560517
0.00499503,56.0517,0.00560517
0.00499503,56.0517,0.00560517
0.00499503,56.0517,0.00560517
0.00499503,56.0517,0.00560517
0.00499503,56.0517,0.00560517
0.0149851,56.0379,0.00560379
0.0149851,56.0379,0.00560379
0.0149851,56.0379,0.00560379
0.0149851,56.0379,0.00560379
0.0149851,56.0379,0.00560379
0.0149851,56.0379,0.00560379
0.0249752,56.0102,0.00560102
0.0249752,56.0102,0.00560102
0.0249752,56.0102,0.00560102
0.0249752,56.0102,0.00560102
0.0249752,56.0102,0.00560102
0.0249752,56.0102,0.00560102
0.0349652,55.9687,0.00559687
0.0349652,55.9687,0.00559687
0.0349652,55.9687,0.00559687
0.0349652,55.9687,0.00559687
0.0349652,55.9687,0.00559687
0.0349652,55.9687,0.00559687
0.0449553,55.9134,0.00559134
0.0449553,55.9134,0.00559134
0.0449553,55.9134,0.00559134
0.0449553,55.9134,0.00559134
0.0449553,55.9134,0.00559134
0.0449553,55.9134,0.00559134
0.0549453,55.8441,0.00558441
0.0549453,55.8441,0.00558441
0.0549453,55.8441,0.00558441
0.0549453,55.8441,0.00558441
0.0549453,55.8441,0.00558441
0.0549453,55.8441,0.00558441
0.0649354,55.7612,0.00557612
0.0649354,55.7612,0.00557612
0.0649354,55.7612,0.00557612
0.0649354,55.7612,0.00557612
0.0649354,55.7612,0.00557612
0.0649354,55.7612,0.00557612
0.0749255,55.6644,0.00556644
0.0749255,55.6644,0.00556644
0.0749255,55.6644,0.00556644
0.0749255,55.6644,0.00556644
0.0749255,55.6644,0.00556644
0.0749255,55.6644,0.00556644
0.0849155,55.554,0.0055554
0.0849155,55.554,0.0055554
0.0849155,55.554,0.0055554
0.0849155,55.554,0.0055554
0.0849155,55.554,0.0055554
0.0849155,55.554,0.0055554
0.0949056,55.4297,0.00554297
0.0949056,55.4297,0.00554297
0.0949056,55.4297,0.00554297
0.0949056,55.4297,0.00554297
0.0949056,55.4297,0.00554297
0.0949056,55.4297,0.00554297
0.104896,55.2919,0.00552919
0.104896,55.2919,0.00552919
0.104896,55.2919,0.00552919
0.104896,55.2919,0.00552919
0.104896,55.2919,0.00552919
0.104896,55.2919,0.00552919
0.114886,55.1402,0.00551402
0.114886,55.1402,0.00551402
0.114886,55.1402,0.00551402
0.114886,55.1402,0.00551402
0.114886,55.1402,0.00551402
0.114886,55.1402,0.00551402
0.124876,54.9752,0.00549752
0.124876,54.9752,0.00549752
0.124876,54.9752,0.00549752
0.124876,54.9752,0.00549752
0.124876,54.9752,0.00549752
0.124876,54.9752,0.00549752
0.134866,54.7962,0.00547962
0.134866,54.7962,0.00547962
0.134866,54.7962,0.00547962
0.134866,54.7962,0.00547962
0.134866,54.7962,0.00547962
0.134866,54.7962,0.00547962
0.144856,54.6041,0.00546041
0.144856,54.6041,0.00546041
0.144856,54.6041,0.00546041
0.144856,54.6041,0.00546041
0.144856,54.6041,0.00546041
0.144856,54.6041,0.00546041
0.154846,54.3981,0.00543981
0.154846,54.3981,0.00543981
0.154846,54.3981,0.00543981
0.154846,54.3981,0.00543981
0.154846,54.3981,0.00543981
0.154846,54.3981,0.00543981
0.164836,54.1791,0.00541791
0.164836,54.1791,0.00541791
0.164836,54.1791,0.00541791
0.164836,54.1791,0.00541791
0.164836,54.1791,0.00541791
0.164836,54.1791,0.00541791
0.174826,53.9463,0.00539463
0.174826,53.9463,0.00539463
0.174826,53.9463,0.00539463
0.174826,53.9463,0.00539463
0.174826,53.9463,0.00539463
0.174826,53.9463,0.00539463
0.184816,53.7006,0.00537006
0.184816,53.7006,0.00537006
0.184816,53.7006,0.00537006
0.184816,53.7006,0.00537006
0.184816,53.7006,0.00537006
0.184816,53.7006,0.00537006
0.194806,53.4411,0.00534411
0.194806,53.4411,0.00534411
0.194806,53.4411,0.00534411
0.194806,53.4411,0.00534411
0.194806,53.4411,0.00534411
0.194806,53.4411,0.00534411
0.204796,53.169,0.0053169
0.204796,53.169,0.0053169
0.204796,53.169,0.0053169
0.204796,53.169,0.0053169
0.204796,53.169,0.0053169
0.204796,53.169,0.0053169
0.214786,52.8831,0.00528831
0.214786,52.8831,0.00528831
0.214786,52.8831,0.00528831
0.214786,52.8831,0.00528831
0.214786,52.8831,0.00528831
0.214786,52.8831,0.00528831
0.224776,52.5848,0.00525848
0.224776,52.5848,0.00525848
0.224776,52.5848,0.00525848
0.224776,52.5848,0.00525848
0.224776,52.5848,0.00525848
0.224776,52.5848,0.00525848
0.234766,52.2729,0.00522729
0.234766,52.2729,0.00522729
0.234766,52.2729,0.00522729
0.234766,52.2729,0.00522729
0.234766,52.2729,0.00522729
0.234766,52.2729,0.00522729
0.244756,51.9487,0.00519487
0.244756,51.9487,0.00519487
0.244756,51.9487,0.00519487
0.244756,51.9487,0.00519487
0.244756,51.9487,0.00519487
0.244756,51.9487,0.00519487
0.254747,51.611,0.0051611
0.254747,51.611,0.0051611
0.254747,51.611,0.0051611
0.254747,51.611,0.0051611
0.254747,51.611,0.0051611
0.254747,51.611,0.0051611
0.264737,51.2612,0.00512612
0.264737,51.2612,0.00512612
0.264737,51.2612,0.00512612
0.264737,51.2612,0.00512612
0.264737,51.2612,0.00512612
0.264737,51.2612,0.00512612
0.274727,50.898,0.0050898
0.274727,50.898,0.0050898
0.274727,50.898,0.0050898
0.274727,50.898,0.0050898
0.274727,50.898,0.0050898
0.274727,50.898,0.0050898
0.284717,50.5231,0.00505231
0.284717,50.5231,0.00505231
0.284717,50.5231,0.00505231
0.284717,50.5231,0.00505231
0.284717,50.5231,0.00505231
0.284717,50.5231,0.00505231
0.294707,50.1348,0.00501348
0.294707,50.1348,0.00501348
0.294707,50.1348,0.00501348
0.294707,50.1348,0.00501348
0.294707,50.1348,0.00501348
0.294707,50.1348,0.00501348
0.304697,49.735,0.0049735
0.304697,49.735,0.0049735
0.304697,49.735,0.0049735
0.304697,49.735,0.0049735
0.304697,49.735,0.0049735
0.304697,49.735,0.0049735
0.314687,49.3221,0.00493221
0.314687,49.3221,0.00493221
0.314687,49.3221,0.00493221
0.314687,49.3221,0.00493221
0.314687,49.3221,0.00493221
0.314687,49.3221,0.00493221
0.324677,48.8978,0.00488978
0.324677,48.8978,0.00488978
0.324677,48.8978,0.00488978
0.324677,48.8978,0.00488978
0.324677,48.8978,0.00488978
0.324677,48.8978,0.00488978
0.334667,48.4605,0.00484605
0.334667,48.4605,0.00484605
0.334667,48.4605,0.00484605
0.334667,48.4605,0.00484605
0.334667,48.4605,0.00484605
0.334667,48.4605,0.00484605
0.344657,48.0122,0.00480122
0.344657,48.0122,0.00480122
0.344657,48.0122,0.00480122
0.344657,48.0122,0.00480122
0.344657,48.0122,0.00480122
0.344657,48.0122,0.00480122
0.354647,47.5511,0.00475511
0.354647,47.5511,0.00475511
0.354647,47.5511,0.00475511
0.354647,47.5511,0.00475511
0.354647,47.5511,0.00475511
0.354647,47.5511,0.00475511
0.364637,47.0792,0.00470792
0.364637,47.0792,0.00470792
0.364637,47.0792,0.00470792
0.364637,47.0792,0.00470792
0.364637,47.0792,0.00470792
0.364637,47.0792,0.00470792
0.374627,46.5947,0.00465947
0.374627,46.5947,0.00465947
0.374627,46.5947,0.00465947
0.374627,46.5947,0.00465947
